id,name,location,length,gain,highpoint,rating,features,description,trip,length_total,location_general,index
1683,Twin Sisters Lakes,Mount Rainier Area -- Chinook Pass - Hwy 410,"4.4 miles, roundtrip",900,5200.0,3.58,Fall foliage,"A long dirt road provides access to the central trailhead for the William O. Douglas Wilderness Area. The popular, easy forest hike to the Twin Sisters Lakes is a prelude to miles of exploration possible on trails and cross-country through open forest, past meadows, ponds, and lakes.",roundtrip,4.4,Mount Rainier Area,7913
1684,Tumwater Falls Park,Olympic Peninsula -- Olympia,"0.5 miles, roundtrip",30,150.0,4.14,Wildflowers/Meadows,"Visit a park near Olympia that boasts it all: native flora and fauna, an interpretive nature trail, historical markers and plenty to keep kids entertained all year round.",roundtrip,0.5,Olympic Peninsula,7914
1684,Tumwater Falls Park,Olympic Peninsula -- Olympia,"0.5 miles, roundtrip",30,150.0,4.14,Wildlife,"Visit a park near Olympia that boasts it all: native flora and fauna, an interpretive nature trail, historical markers and plenty to keep kids entertained all year round.",roundtrip,0.5,Olympic Peninsula,7915
1684,Tumwater Falls Park,Olympic Peninsula -- Olympia,"0.5 miles, roundtrip",30,150.0,4.14,Waterfalls,"Visit a park near Olympia that boasts it all: native flora and fauna, an interpretive nature trail, historical markers and plenty to keep kids entertained all year round.",roundtrip,0.5,Olympic Peninsula,7916
1684,Tumwater Falls Park,Olympic Peninsula -- Olympia,"0.5 miles, roundtrip",30,150.0,4.14,Good for kids,"Visit a park near Olympia that boasts it all: native flora and fauna, an interpretive nature trail, historical markers and plenty to keep kids entertained all year round.",roundtrip,0.5,Olympic Peninsula,7917
1684,Tumwater Falls Park,Olympic Peninsula -- Olympia,"0.5 miles, roundtrip",30,150.0,4.14,Dogs allowed on leash,"Visit a park near Olympia that boasts it all: native flora and fauna, an interpretive nature trail, historical markers and plenty to keep kids entertained all year round.",roundtrip,0.5,Olympic Peninsula,7918
1684,Tumwater Falls Park,Olympic Peninsula -- Olympia,"0.5 miles, roundtrip",30,150.0,4.14,Fall foliage,"Visit a park near Olympia that boasts it all: native flora and fauna, an interpretive nature trail, historical markers and plenty to keep kids entertained all year round.",roundtrip,0.5,Olympic Peninsula,7919
1684,Tumwater Falls Park,Olympic Peninsula -- Olympia,"0.5 miles, roundtrip",30,150.0,4.14,Rivers,"Visit a park near Olympia that boasts it all: native flora and fauna, an interpretive nature trail, historical markers and plenty to keep kids entertained all year round.",roundtrip,0.5,Olympic Peninsula,7920
1685,Twin Lakes - Monte Cristo,North Cascades -- Mountain Loop Highway,"17.2 miles, roundtrip",2939,5300.0,5.0,Ridges/passes,"Take a nice long walk up the old Monte Cristo Road grade and stop by the townsite on your way. Rougher terrain begins on entering the Henry M. Jackson Wilderness area, and past Silver Lake, the trail becomes difficult to find. Trek along a steep mountain-side before finally cresting the ridge to look down on Twin Lakes and make the steep descent to the camp sites.",roundtrip,17.2,North Cascades,7921
1685,Twin Lakes - Monte Cristo,North Cascades -- Mountain Loop Highway,"17.2 miles, roundtrip",2939,5300.0,5.0,Dogs allowed on leash,"Take a nice long walk up the old Monte Cristo Road grade and stop by the townsite on your way. Rougher terrain begins on entering the Henry M. Jackson Wilderness area, and past Silver Lake, the trail becomes difficult to find. Trek along a steep mountain-side before finally cresting the ridge to look down on Twin Lakes and make the steep descent to the camp sites.",roundtrip,17.2,North Cascades,7922
1685,Twin Lakes - Monte Cristo,North Cascades -- Mountain Loop Highway,"17.2 miles, roundtrip",2939,5300.0,5.0,Established campsites,"Take a nice long walk up the old Monte Cristo Road grade and stop by the townsite on your way. Rougher terrain begins on entering the Henry M. Jackson Wilderness area, and past Silver Lake, the trail becomes difficult to find. Trek along a steep mountain-side before finally cresting the ridge to look down on Twin Lakes and make the steep descent to the camp sites.",roundtrip,17.2,North Cascades,7923
1685,Twin Lakes - Monte Cristo,North Cascades -- Mountain Loop Highway,"17.2 miles, roundtrip",2939,5300.0,5.0,Mountain views,"Take a nice long walk up the old Monte Cristo Road grade and stop by the townsite on your way. Rougher terrain begins on entering the Henry M. Jackson Wilderness area, and past Silver Lake, the trail becomes difficult to find. Trek along a steep mountain-side before finally cresting the ridge to look down on Twin Lakes and make the steep descent to the camp sites.",roundtrip,17.2,North Cascades,7924
1685,Twin Lakes - Monte Cristo,North Cascades -- Mountain Loop Highway,"17.2 miles, roundtrip",2939,5300.0,5.0,Old growth,"Take a nice long walk up the old Monte Cristo Road grade and stop by the townsite on your way. Rougher terrain begins on entering the Henry M. Jackson Wilderness area, and past Silver Lake, the trail becomes difficult to find. Trek along a steep mountain-side before finally cresting the ridge to look down on Twin Lakes and make the steep descent to the camp sites.",roundtrip,17.2,North Cascades,7925
1685,Twin Lakes - Monte Cristo,North Cascades -- Mountain Loop Highway,"17.2 miles, roundtrip",2939,5300.0,5.0,Lakes,"Take a nice long walk up the old Monte Cristo Road grade and stop by the townsite on your way. Rougher terrain begins on entering the Henry M. Jackson Wilderness area, and past Silver Lake, the trail becomes difficult to find. Trek along a steep mountain-side before finally cresting the ridge to look down on Twin Lakes and make the steep descent to the camp sites.",roundtrip,17.2,North Cascades,7926
1685,Twin Lakes - Monte Cristo,North Cascades -- Mountain Loop Highway,"17.2 miles, roundtrip",2939,5300.0,5.0,Rivers,"Take a nice long walk up the old Monte Cristo Road grade and stop by the townsite on your way. Rougher terrain begins on entering the Henry M. Jackson Wilderness area, and past Silver Lake, the trail becomes difficult to find. Trek along a steep mountain-side before finally cresting the ridge to look down on Twin Lakes and make the steep descent to the camp sites.",roundtrip,17.2,North Cascades,7927
1686,Tronsen Ridge,Central Cascades -- Blewett Pass,"8.0 miles, roundtrip",1000,5800.0,4.09,Wildflowers/Meadows,"In a word, Tronsen Ridge is dynamic. It’s a place that evolves with each new season, showcasing the variance of Washington state as few trails can. Hike here in June and you’ll be met with bouquets of wildflowers dominating it’s many meadows. Come October, long after the flowers have died off, and you’ll find yourself bound-in by walls of golden larches. Winter offers something altogether different -- an austere, muffled environment with views of the western and eastern faces of the state.",roundtrip,8.0,Central Cascades,7928
1686,Tronsen Ridge,Central Cascades -- Blewett Pass,"8.0 miles, roundtrip",1000,5800.0,4.09,Mountain views,"In a word, Tronsen Ridge is dynamic. It’s a place that evolves with each new season, showcasing the variance of Washington state as few trails can. Hike here in June and you’ll be met with bouquets of wildflowers dominating it’s many meadows. Come October, long after the flowers have died off, and you’ll find yourself bound-in by walls of golden larches. Winter offers something altogether different -- an austere, muffled environment with views of the western and eastern faces of the state.",roundtrip,8.0,Central Cascades,7929
1686,Tronsen Ridge,Central Cascades -- Blewett Pass,"8.0 miles, roundtrip",1000,5800.0,4.09,Fall foliage,"In a word, Tronsen Ridge is dynamic. It’s a place that evolves with each new season, showcasing the variance of Washington state as few trails can. Hike here in June and you’ll be met with bouquets of wildflowers dominating it’s many meadows. Come October, long after the flowers have died off, and you’ll find yourself bound-in by walls of golden larches. Winter offers something altogether different -- an austere, muffled environment with views of the western and eastern faces of the state.",roundtrip,8.0,Central Cascades,7930
1686,Tronsen Ridge,Central Cascades -- Blewett Pass,"8.0 miles, roundtrip",1000,5800.0,4.09,Ridges/passes,"In a word, Tronsen Ridge is dynamic. It’s a place that evolves with each new season, showcasing the variance of Washington state as few trails can. Hike here in June and you’ll be met with bouquets of wildflowers dominating it’s many meadows. Come October, long after the flowers have died off, and you’ll find yourself bound-in by walls of golden larches. Winter offers something altogether different -- an austere, muffled environment with views of the western and eastern faces of the state.",roundtrip,8.0,Central Cascades,7931
1687,Tumac Mountain,South Cascades -- White Pass/Cowlitz River Valley,"4.0 miles, roundtrip",2304,6340.0,3.5,Wildflowers/Meadows,"Branching off the Sand Ridge trail just beyond Twin Sisters Lake, this trail leads to an old lookout site atop Tumac Mountain and travels through sub-alpine slopes, before traversing and switchbacking up this volcanic cinder cone.",roundtrip,4.0,South Cascades,7932
1687,Tumac Mountain,South Cascades -- White Pass/Cowlitz River Valley,"4.0 miles, roundtrip",2304,6340.0,3.5,Dogs allowed on leash,"Branching off the Sand Ridge trail just beyond Twin Sisters Lake, this trail leads to an old lookout site atop Tumac Mountain and travels through sub-alpine slopes, before traversing and switchbacking up this volcanic cinder cone.",roundtrip,4.0,South Cascades,7933
1687,Tumac Mountain,South Cascades -- White Pass/Cowlitz River Valley,"4.0 miles, roundtrip",2304,6340.0,3.5,Summits,"Branching off the Sand Ridge trail just beyond Twin Sisters Lake, this trail leads to an old lookout site atop Tumac Mountain and travels through sub-alpine slopes, before traversing and switchbacking up this volcanic cinder cone.",roundtrip,4.0,South Cascades,7934
1687,Tumac Mountain,South Cascades -- White Pass/Cowlitz River Valley,"4.0 miles, roundtrip",2304,6340.0,3.5,Lakes,"Branching off the Sand Ridge trail just beyond Twin Sisters Lake, this trail leads to an old lookout site atop Tumac Mountain and travels through sub-alpine slopes, before traversing and switchbacking up this volcanic cinder cone.",roundtrip,4.0,South Cascades,7935
1688,Trapper Creek,Southwest Washington -- Lewis River Region,"9.0 miles, roundtrip",3000,4607.0,3.5,Wildflowers/Meadows,This trail climbs from the trailhead on Forest Road 5401 through an old-growth forest to views of the many mountains of the South Cascades from Observation Peak.,roundtrip,9.0,Southwest Washington,7936
1688,Trapper Creek,Southwest Washington -- Lewis River Region,"9.0 miles, roundtrip",3000,4607.0,3.5,Wildlife,This trail climbs from the trailhead on Forest Road 5401 through an old-growth forest to views of the many mountains of the South Cascades from Observation Peak.,roundtrip,9.0,Southwest Washington,7937
1688,Trapper Creek,Southwest Washington -- Lewis River Region,"9.0 miles, roundtrip",3000,4607.0,3.5,Waterfalls,This trail climbs from the trailhead on Forest Road 5401 through an old-growth forest to views of the many mountains of the South Cascades from Observation Peak.,roundtrip,9.0,Southwest Washington,7938
1688,Trapper Creek,Southwest Washington -- Lewis River Region,"9.0 miles, roundtrip",3000,4607.0,3.5,Old growth,This trail climbs from the trailhead on Forest Road 5401 through an old-growth forest to views of the many mountains of the South Cascades from Observation Peak.,roundtrip,9.0,Southwest Washington,7939
1688,Trapper Creek,Southwest Washington -- Lewis River Region,"9.0 miles, roundtrip",3000,4607.0,3.5,Good for kids,This trail climbs from the trailhead on Forest Road 5401 through an old-growth forest to views of the many mountains of the South Cascades from Observation Peak.,roundtrip,9.0,Southwest Washington,7940
1688,Trapper Creek,Southwest Washington -- Lewis River Region,"9.0 miles, roundtrip",3000,4607.0,3.5,Dogs allowed on leash,This trail climbs from the trailhead on Forest Road 5401 through an old-growth forest to views of the many mountains of the South Cascades from Observation Peak.,roundtrip,9.0,Southwest Washington,7941
1688,Trapper Creek,Southwest Washington -- Lewis River Region,"9.0 miles, roundtrip",3000,4607.0,3.5,Rivers,This trail climbs from the trailhead on Forest Road 5401 through an old-growth forest to views of the many mountains of the South Cascades from Observation Peak.,roundtrip,9.0,Southwest Washington,7942
1689,Trail Creek,Snoqualmie Region -- Salmon La Sac/Teanaway,"9.4 miles, roundtrip",1840,4750.0,1.75,Ridges/passes,"Take the Trail Creek Trail through dry forest on the east side of the Cascade Range. A large fire burned through here more than 100 years ago, opening up the forest and offering views through the remaining trees of the surrounding mountains.",roundtrip,9.4,Snoqualmie Region,7943
1689,Trail Creek,Snoqualmie Region -- Salmon La Sac/Teanaway,"9.4 miles, roundtrip",1840,4750.0,1.75,Dogs allowed on leash,"Take the Trail Creek Trail through dry forest on the east side of the Cascade Range. A large fire burned through here more than 100 years ago, opening up the forest and offering views through the remaining trees of the surrounding mountains.",roundtrip,9.4,Snoqualmie Region,7944
1689,Trail Creek,Snoqualmie Region -- Salmon La Sac/Teanaway,"9.4 miles, roundtrip",1840,4750.0,1.75,Lakes,"Take the Trail Creek Trail through dry forest on the east side of the Cascade Range. A large fire burned through here more than 100 years ago, opening up the forest and offering views through the remaining trees of the surrounding mountains.",roundtrip,9.4,Snoqualmie Region,7945
1689,Trail Creek,Snoqualmie Region -- Salmon La Sac/Teanaway,"9.4 miles, roundtrip",1840,4750.0,1.75,Established campsites,"Take the Trail Creek Trail through dry forest on the east side of the Cascade Range. A large fire burned through here more than 100 years ago, opening up the forest and offering views through the remaining trees of the surrounding mountains.",roundtrip,9.4,Snoqualmie Region,7946
1689,Trail Creek,Snoqualmie Region -- Salmon La Sac/Teanaway,"9.4 miles, roundtrip",1840,4750.0,1.75,Rivers,"Take the Trail Creek Trail through dry forest on the east side of the Cascade Range. A large fire burned through here more than 100 years ago, opening up the forest and offering views through the remaining trees of the surrounding mountains.",roundtrip,9.4,Snoqualmie Region,7947
1690,Trail of Two Forests,South Cascades -- Mount St. Helens,"0.5 miles, roundtrip",50,1885.0,3.5,Mountain views,"This trail loops through two forests that stand side by side, but are separated in age by 2000 years. One forest is old-growth Douglas-fir and western red-cedar and the other is a young forest that was originally engulfed by lava flows from an eruption of Mount St. Helens over two millennia ago.",roundtrip,0.5,South Cascades,7948
1690,Trail of Two Forests,South Cascades -- Mount St. Helens,"0.5 miles, roundtrip",50,1885.0,3.5,Old growth,"This trail loops through two forests that stand side by side, but are separated in age by 2000 years. One forest is old-growth Douglas-fir and western red-cedar and the other is a young forest that was originally engulfed by lava flows from an eruption of Mount St. Helens over two millennia ago.",roundtrip,0.5,South Cascades,7949
1690,Trail of Two Forests,South Cascades -- Mount St. Helens,"0.5 miles, roundtrip",50,1885.0,3.5,Good for kids,"This trail loops through two forests that stand side by side, but are separated in age by 2000 years. One forest is old-growth Douglas-fir and western red-cedar and the other is a young forest that was originally engulfed by lava flows from an eruption of Mount St. Helens over two millennia ago.",roundtrip,0.5,South Cascades,7950
1690,Trail of Two Forests,South Cascades -- Mount St. Helens,"0.5 miles, roundtrip",50,1885.0,3.5,Dogs not allowed,"This trail loops through two forests that stand side by side, but are separated in age by 2000 years. One forest is old-growth Douglas-fir and western red-cedar and the other is a young forest that was originally engulfed by lava flows from an eruption of Mount St. Helens over two millennia ago.",roundtrip,0.5,South Cascades,7951
1691,Trap Lake,Central Cascades -- Stevens Pass - West,"11.0 miles, roundtrip",2700,5400.0,4.57,Wildflowers/Meadows,This beautiful trail makes for an excellent overnight or longer day hike.,roundtrip,11.0,Central Cascades,7952
1691,Trap Lake,Central Cascades -- Stevens Pass - West,"11.0 miles, roundtrip",2700,5400.0,4.57,Mountain views,This beautiful trail makes for an excellent overnight or longer day hike.,roundtrip,11.0,Central Cascades,7953
1691,Trap Lake,Central Cascades -- Stevens Pass - West,"11.0 miles, roundtrip",2700,5400.0,4.57,Old growth,This beautiful trail makes for an excellent overnight or longer day hike.,roundtrip,11.0,Central Cascades,7954
1691,Trap Lake,Central Cascades -- Stevens Pass - West,"11.0 miles, roundtrip",2700,5400.0,4.57,Lakes,This beautiful trail makes for an excellent overnight or longer day hike.,roundtrip,11.0,Central Cascades,7955
1691,Trap Lake,Central Cascades -- Stevens Pass - West,"11.0 miles, roundtrip",2700,5400.0,4.57,Dogs allowed on leash,This beautiful trail makes for an excellent overnight or longer day hike.,roundtrip,11.0,Central Cascades,7956
1692,Teanaway Butte via Jungle Creek,Snoqualmie Region -- Salmon La Sac/Teanaway,"8.0 miles, roundtrip",2150,4760.0,0.0,Mountain views,Description of a winter routefinding scramble to a summit in the Teanaway region. Routefinding and climbing experience highly recommended.,roundtrip,8.0,Snoqualmie Region,7957
1692,Teanaway Butte via Jungle Creek,Snoqualmie Region -- Salmon La Sac/Teanaway,"8.0 miles, roundtrip",2150,4760.0,0.0,Summits,Description of a winter routefinding scramble to a summit in the Teanaway region. Routefinding and climbing experience highly recommended.,roundtrip,8.0,Snoqualmie Region,7958
1692,Teanaway Butte via Jungle Creek,Snoqualmie Region -- Salmon La Sac/Teanaway,"8.0 miles, roundtrip",2150,4760.0,0.0,Ridges/passes,Description of a winter routefinding scramble to a summit in the Teanaway region. Routefinding and climbing experience highly recommended.,roundtrip,8.0,Snoqualmie Region,7959
1693,Tolt Pipeline Trail,Puget Sound and Islands -- Seattle-Tacoma Area,"12.0 miles, one-way",1060,535.0,2.67,Wildflowers/Meadows,"Take an urban hike with plenty of up-and-down as you follow the Tolt pipeline easement, a 12-mile corridor with wildflowers, berries, and occasional wildlife on a multi-use trail for equestrians, dog walkers, mountain bikers, joggers, and hikers.",one-way,24.0,Puget Sound and Islands,7960
1693,Tolt Pipeline Trail,Puget Sound and Islands -- Seattle-Tacoma Area,"12.0 miles, one-way",1060,535.0,2.67,Wildlife,"Take an urban hike with plenty of up-and-down as you follow the Tolt pipeline easement, a 12-mile corridor with wildflowers, berries, and occasional wildlife on a multi-use trail for equestrians, dog walkers, mountain bikers, joggers, and hikers.",one-way,24.0,Puget Sound and Islands,7961
1693,Tolt Pipeline Trail,Puget Sound and Islands -- Seattle-Tacoma Area,"12.0 miles, one-way",1060,535.0,2.67,Good for kids,"Take an urban hike with plenty of up-and-down as you follow the Tolt pipeline easement, a 12-mile corridor with wildflowers, berries, and occasional wildlife on a multi-use trail for equestrians, dog walkers, mountain bikers, joggers, and hikers.",one-way,24.0,Puget Sound and Islands,7962
1693,Tolt Pipeline Trail,Puget Sound and Islands -- Seattle-Tacoma Area,"12.0 miles, one-way",1060,535.0,2.67,Dogs allowed on leash,"Take an urban hike with plenty of up-and-down as you follow the Tolt pipeline easement, a 12-mile corridor with wildflowers, berries, and occasional wildlife on a multi-use trail for equestrians, dog walkers, mountain bikers, joggers, and hikers.",one-way,24.0,Puget Sound and Islands,7963
1693,Tolt Pipeline Trail,Puget Sound and Islands -- Seattle-Tacoma Area,"12.0 miles, one-way",1060,535.0,2.67,Fall foliage,"Take an urban hike with plenty of up-and-down as you follow the Tolt pipeline easement, a 12-mile corridor with wildflowers, berries, and occasional wildlife on a multi-use trail for equestrians, dog walkers, mountain bikers, joggers, and hikers.",one-way,24.0,Puget Sound and Islands,7964
1693,Tolt Pipeline Trail,Puget Sound and Islands -- Seattle-Tacoma Area,"12.0 miles, one-way",1060,535.0,2.67,Rivers,"Take an urban hike with plenty of up-and-down as you follow the Tolt pipeline easement, a 12-mile corridor with wildflowers, berries, and occasional wildlife on a multi-use trail for equestrians, dog walkers, mountain bikers, joggers, and hikers.",one-way,24.0,Puget Sound and Islands,7965
1694,Thorp Lake,Snoqualmie Region -- Salmon La Sac/Teanaway,"5.8 miles, roundtrip",1260,4700.0,4.17,Mountain views,"With a low-key walk that merges into a steep uphill climb, and an optional extension to visit a fire lookout, the trail to Thorp Lake offers a range of hiking experiences crammed into one 2.6-mile trail.",roundtrip,5.8,Snoqualmie Region,7966
1694,Thorp Lake,Snoqualmie Region -- Salmon La Sac/Teanaway,"5.8 miles, roundtrip",1260,4700.0,4.17,Lakes,"With a low-key walk that merges into a steep uphill climb, and an optional extension to visit a fire lookout, the trail to Thorp Lake offers a range of hiking experiences crammed into one 2.6-mile trail.",roundtrip,5.8,Snoqualmie Region,7967
1694,Thorp Lake,Snoqualmie Region -- Salmon La Sac/Teanaway,"5.8 miles, roundtrip",1260,4700.0,4.17,Established campsites,"With a low-key walk that merges into a steep uphill climb, and an optional extension to visit a fire lookout, the trail to Thorp Lake offers a range of hiking experiences crammed into one 2.6-mile trail.",roundtrip,5.8,Snoqualmie Region,7968
1694,Thorp Lake,Snoqualmie Region -- Salmon La Sac/Teanaway,"5.8 miles, roundtrip",1260,4700.0,4.17,Fall foliage,"With a low-key walk that merges into a steep uphill climb, and an optional extension to visit a fire lookout, the trail to Thorp Lake offers a range of hiking experiences crammed into one 2.6-mile trail.",roundtrip,5.8,Snoqualmie Region,7969
1695,Thunder Mountain Lakes,Central Cascades -- Stevens Pass - West,"14.5 miles, roundtrip",3000,6500.0,3.36,Ridges/passes,"Thunder Mountain Lakes are found in the Alpine Lakes Wilderness. The area is increasing in popularity, and the lakes are set in a highly sensitive area, so it is important to practice Leave No Trace principles should you decide to visit.",roundtrip,14.5,Central Cascades,7970
1695,Thunder Mountain Lakes,Central Cascades -- Stevens Pass - West,"14.5 miles, roundtrip",3000,6500.0,3.36,Wildlife,"Thunder Mountain Lakes are found in the Alpine Lakes Wilderness. The area is increasing in popularity, and the lakes are set in a highly sensitive area, so it is important to practice Leave No Trace principles should you decide to visit.",roundtrip,14.5,Central Cascades,7971
1695,Thunder Mountain Lakes,Central Cascades -- Stevens Pass - West,"14.5 miles, roundtrip",3000,6500.0,3.36,Summits,"Thunder Mountain Lakes are found in the Alpine Lakes Wilderness. The area is increasing in popularity, and the lakes are set in a highly sensitive area, so it is important to practice Leave No Trace principles should you decide to visit.",roundtrip,14.5,Central Cascades,7972
1695,Thunder Mountain Lakes,Central Cascades -- Stevens Pass - West,"14.5 miles, roundtrip",3000,6500.0,3.36,Lakes,"Thunder Mountain Lakes are found in the Alpine Lakes Wilderness. The area is increasing in popularity, and the lakes are set in a highly sensitive area, so it is important to practice Leave No Trace principles should you decide to visit.",roundtrip,14.5,Central Cascades,7973
1695,Thunder Mountain Lakes,Central Cascades -- Stevens Pass - West,"14.5 miles, roundtrip",3000,6500.0,3.36,Rivers,"Thunder Mountain Lakes are found in the Alpine Lakes Wilderness. The area is increasing in popularity, and the lakes are set in a highly sensitive area, so it is important to practice Leave No Trace principles should you decide to visit.",roundtrip,14.5,Central Cascades,7974
1695,Thunder Mountain Lakes,Central Cascades -- Stevens Pass - West,"14.5 miles, roundtrip",3000,6500.0,3.36,Wildflowers/Meadows,"Thunder Mountain Lakes are found in the Alpine Lakes Wilderness. The area is increasing in popularity, and the lakes are set in a highly sensitive area, so it is important to practice Leave No Trace principles should you decide to visit.",roundtrip,14.5,Central Cascades,7975
1695,Thunder Mountain Lakes,Central Cascades -- Stevens Pass - West,"14.5 miles, roundtrip",3000,6500.0,3.36,Mountain views,"Thunder Mountain Lakes are found in the Alpine Lakes Wilderness. The area is increasing in popularity, and the lakes are set in a highly sensitive area, so it is important to practice Leave No Trace principles should you decide to visit.",roundtrip,14.5,Central Cascades,7976
1695,Thunder Mountain Lakes,Central Cascades -- Stevens Pass - West,"14.5 miles, roundtrip",3000,6500.0,3.36,Established campsites,"Thunder Mountain Lakes are found in the Alpine Lakes Wilderness. The area is increasing in popularity, and the lakes are set in a highly sensitive area, so it is important to practice Leave No Trace principles should you decide to visit.",roundtrip,14.5,Central Cascades,7977
1695,Thunder Mountain Lakes,Central Cascades -- Stevens Pass - West,"14.5 miles, roundtrip",3000,6500.0,3.36,Waterfalls,"Thunder Mountain Lakes are found in the Alpine Lakes Wilderness. The area is increasing in popularity, and the lakes are set in a highly sensitive area, so it is important to practice Leave No Trace principles should you decide to visit.",roundtrip,14.5,Central Cascades,7978
1695,Thunder Mountain Lakes,Central Cascades -- Stevens Pass - West,"14.5 miles, roundtrip",3000,6500.0,3.36,Old growth,"Thunder Mountain Lakes are found in the Alpine Lakes Wilderness. The area is increasing in popularity, and the lakes are set in a highly sensitive area, so it is important to practice Leave No Trace principles should you decide to visit.",roundtrip,14.5,Central Cascades,7979
1696,Tieton River Meadows Snowshoe,South Cascades -- Goat Rocks,"10.0 miles, roundtrip",350,3500.0,4.0,Wildflowers/Meadows,"Follow an unplowed forest road as it meanders up the Tieton River Valley and keep on the lookout for elk, fox, martens and other wildlife that thrive in this wilderness area. Along the way you can enjoy views of Old Snowy Mountain or explore the wide meadows that line the trail.",roundtrip,10.0,South Cascades,7980
1696,Tieton River Meadows Snowshoe,South Cascades -- Goat Rocks,"10.0 miles, roundtrip",350,3500.0,4.0,Mountain views,"Follow an unplowed forest road as it meanders up the Tieton River Valley and keep on the lookout for elk, fox, martens and other wildlife that thrive in this wilderness area. Along the way you can enjoy views of Old Snowy Mountain or explore the wide meadows that line the trail.",roundtrip,10.0,South Cascades,7981
1696,Tieton River Meadows Snowshoe,South Cascades -- Goat Rocks,"10.0 miles, roundtrip",350,3500.0,4.0,Wildlife,"Follow an unplowed forest road as it meanders up the Tieton River Valley and keep on the lookout for elk, fox, martens and other wildlife that thrive in this wilderness area. Along the way you can enjoy views of Old Snowy Mountain or explore the wide meadows that line the trail.",roundtrip,10.0,South Cascades,7982
1696,Tieton River Meadows Snowshoe,South Cascades -- Goat Rocks,"10.0 miles, roundtrip",350,3500.0,4.0,Good for kids,"Follow an unplowed forest road as it meanders up the Tieton River Valley and keep on the lookout for elk, fox, martens and other wildlife that thrive in this wilderness area. Along the way you can enjoy views of Old Snowy Mountain or explore the wide meadows that line the trail.",roundtrip,10.0,South Cascades,7983
1696,Tieton River Meadows Snowshoe,South Cascades -- Goat Rocks,"10.0 miles, roundtrip",350,3500.0,4.0,Dogs allowed on leash,"Follow an unplowed forest road as it meanders up the Tieton River Valley and keep on the lookout for elk, fox, martens and other wildlife that thrive in this wilderness area. Along the way you can enjoy views of Old Snowy Mountain or explore the wide meadows that line the trail.",roundtrip,10.0,South Cascades,7984
1696,Tieton River Meadows Snowshoe,South Cascades -- Goat Rocks,"10.0 miles, roundtrip",350,3500.0,4.0,Rivers,"Follow an unplowed forest road as it meanders up the Tieton River Valley and keep on the lookout for elk, fox, martens and other wildlife that thrive in this wilderness area. Along the way you can enjoy views of Old Snowy Mountain or explore the wide meadows that line the trail.",roundtrip,10.0,South Cascades,7985
1697,Tacoma Nature Center Interpretive Walks,Puget Sound and Islands -- Seattle-Tacoma Area,2.5 miles of trails,113,408.0,3.0,Wildflowers/Meadows,"At 71-acres, the Tacoma Nature Center preserve boasts more than 20 different species of mammals and about 100 species of birds. It is also home to reptiles, amphibians and native plant populations.",trails,2.5,Puget Sound and Islands,7986
1697,Tacoma Nature Center Interpretive Walks,Puget Sound and Islands -- Seattle-Tacoma Area,2.5 miles of trails,113,408.0,3.0,Dogs not allowed,"At 71-acres, the Tacoma Nature Center preserve boasts more than 20 different species of mammals and about 100 species of birds. It is also home to reptiles, amphibians and native plant populations.",trails,2.5,Puget Sound and Islands,7987
1697,Tacoma Nature Center Interpretive Walks,Puget Sound and Islands -- Seattle-Tacoma Area,2.5 miles of trails,113,408.0,3.0,Wildlife,"At 71-acres, the Tacoma Nature Center preserve boasts more than 20 different species of mammals and about 100 species of birds. It is also home to reptiles, amphibians and native plant populations.",trails,2.5,Puget Sound and Islands,7988
1697,Tacoma Nature Center Interpretive Walks,Puget Sound and Islands -- Seattle-Tacoma Area,2.5 miles of trails,113,408.0,3.0,Good for kids,"At 71-acres, the Tacoma Nature Center preserve boasts more than 20 different species of mammals and about 100 species of birds. It is also home to reptiles, amphibians and native plant populations.",trails,2.5,Puget Sound and Islands,7989
1697,Tacoma Nature Center Interpretive Walks,Puget Sound and Islands -- Seattle-Tacoma Area,2.5 miles of trails,113,408.0,3.0,Lakes,"At 71-acres, the Tacoma Nature Center preserve boasts more than 20 different species of mammals and about 100 species of birds. It is also home to reptiles, amphibians and native plant populations.",trails,2.5,Puget Sound and Islands,7990
1698,Tiger Mountain Trail,Issaquah Alps -- Tiger Mountain,"15.2 miles, one-way",2360,2500.0,3.8,Wildflowers/Meadows,"Do a through-hike on the main Tiger Mountain Trail, also known as the TMT. Arrange a car shuffle and start at the southern end. Hike north more than fifteen miles over varied terrain and through different types of forest vegetation. Pass a large glacial erratic boulder, and visit some of the most remote places in the Tigers.",one-way,30.4,Issaquah Alps,7991
1698,Tiger Mountain Trail,Issaquah Alps -- Tiger Mountain,"15.2 miles, one-way",2360,2500.0,3.8,Dogs allowed on leash,"Do a through-hike on the main Tiger Mountain Trail, also known as the TMT. Arrange a car shuffle and start at the southern end. Hike north more than fifteen miles over varied terrain and through different types of forest vegetation. Pass a large glacial erratic boulder, and visit some of the most remote places in the Tigers.",one-way,30.4,Issaquah Alps,7992
1698,Tiger Mountain Trail,Issaquah Alps -- Tiger Mountain,"15.2 miles, one-way",2360,2500.0,3.8,Fall foliage,"Do a through-hike on the main Tiger Mountain Trail, also known as the TMT. Arrange a car shuffle and start at the southern end. Hike north more than fifteen miles over varied terrain and through different types of forest vegetation. Pass a large glacial erratic boulder, and visit some of the most remote places in the Tigers.",one-way,30.4,Issaquah Alps,7993
